mode_type,difficulty,rows,bucket_index,multiplier,probability,source,notes
normal,Low,8,0,5.6,7.959059981015918772e-03,authoritative_multiplier_table+symmetric_design,mode=normal_low_8; theta=-0.075291; rebalance_alpha=0.9200; std_floor_two_point_blend; base_std=0.51162768; chosen_std=0.70000000; blend_t=0.12174420; max_var_std=1.46167361; std_rule=0.6-60.0
100balls,Expert,13,2262,255.22,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2263,255.32,1.099999945000002698e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2264,255.32,9.999999500000025516e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2265,255.42,1.399999930000003410e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2266,255.42,1.399999930000003410e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2267,255.52,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2268,255.52,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2269,255.72,1.999999900000004968e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2270,255.72,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2271,255.82,1.599999920000003974e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2272,255.82,1.499999925000003692e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2273,255.92,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2274,255.92,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2275,256.01,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2276,256.21,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2277,256.31,1.499999925000003692e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2278,256.31,1.499999925000003692e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2279,256.41,1.099999945000002698e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2280,256.41,9.999999500000025516e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2281,256.51,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2282,256.71,4.999999750000012758e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2283,256.71,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2284,256.81,1.099999945000002698e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2285,256.81,1.099999945000002698e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2286,256.9,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2287,256.9,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2288,257.1,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2289,257.2,4.999999750000012758e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2290,257.2,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2291,257.3,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2292,257.3,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2293,257.4,1.999999900000004968e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2294,257.4,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2295,257.7,9.999999500000025516e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2296,257.7,8.999999550000022694e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2297,257.8,9.999999500000025516e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2298,257.8,8.999999550000022694e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2299,257.9,1.999999900000004968e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2300,257.9,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2301,258.19,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2302,258.19,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2303,258.29,4.999999750000012758e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2304,258.29,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2305,258.39,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2306,258.39,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2307,258.69,9.999999500000025516e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2308,258.69,8.999999550000022694e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2309,258.79,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2310,258.79,5.999999700000014903e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2311,259.08,1.999999900000004968e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2312,259.08,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2313,259.18,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2314,259.18,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2315,259.28,2.999999850000007452e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2316,259.28,1.999999900000004968e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2317,259.38,9.999999500000024839e-06,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2318,259.58,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2319,259.58,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2320,259.68,7.999999600000019871e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2321,259.68,6.999999650000017048e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2322,259.78,2.999999850000007452e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2323,259.78,2.999999850000007452e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2324,260.07,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2325,260.07,3.999999800000009936e-05,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2326,260.17,1.299999935000003127e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
100balls,Expert,13,2327,260.17,1.199999940000002981e-04,authoritative_multiplier_table+symmetric_design,mode=buy100_expert_13; theta=-0.498335; true_100balls_mc; balls=100; samples=100000; outcomes=2975; buy_cost=99.0; flatten_alpha=0.58; variants_per_payout<=24
